"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"171","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-03 03:06:59,FALSE,NA,"1003110772485091328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlackandBlondeM",33,TRUE,FALSE,NA,NA
"172","RT @Deplorables4US: Please welcome 5 new candidates to the Deplorable Congress Family! 

‚Ä¢ .@CoreyStewartVA 
‚Ä¢ .@kelliwardaz 
‚Ä¢ .@DannyTark‚Ä¶",FALSE,0,NA,2018-06-03 03:04:01,FALSE,NA,"1003110023084552192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","karmasenz",82,TRUE,FALSE,NA,NA
"173","@NickForVA I can't wait to see you or that prick @CoreyStewartVA to crash and burn this November like #SwampMonster‚Ä¶ https://t.co/vwZFKcRLj5",FALSE,0,"NickForVA",2018-06-03 02:45:32,TRUE,"1003066429585920000","1003105372108984320","2720054437","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NickMasonVa",0,FALSE,FALSE,NA,NA
"174","@CoreyStewartVA Corey, that‚Äôs not a Caps jersey. https://t.co/ZJLCs5XIrY",FALSE,1,"CoreyStewartVA",2018-06-03 02:18:56,FALSE,"1003034705845989376","1003098678175858688","259045004","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wwolfhunt",0,FALSE,FALSE,NA,NA
"175","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-03 02:10:09,FALSE,NA,"1003096468117483520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilliamDaleDan1",33,TRUE,FALSE,NA,NA
"176","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-03 01:38:37,FALSE,NA,"1003088533811269632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Stefanopodopol1",33,TRUE,FALSE,NA,NA
"177","@LostInAhs @CoreyStewartVA He's got no plan. You think he has a plan? Please.",FALSE,0,"LostInAhs",2018-06-03 01:36:19,FALSE,"1003048596458131456","1003087954565361664","2768792249","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Farealdontrump",0,FALSE,FALSE,NA,NA
"178","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-03 01:33:57,FALSE,NA,"1003087360882544640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mark_Skorija",33,TRUE,FALSE,NA,NA
"179","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-03 01:09:29,FALSE,NA,"1003081203128229888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Hawkfanhefe360",33,TRUE,FALSE,NA,NA
"180","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-03 00:57:24,FALSE,NA,"1003078160177614850",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OldLinePatriot",33,TRUE,FALSE,NA,NA
"181","@TheMrsPorch @GJTIII @Stump_for_Trump @NickForVA @timkaine Nicky defends open borders &amp; wants to protect illegals,‚Ä¶ https://t.co/knMaqzqWCU",FALSE,2,"TheMrsPorch",2018-06-03 00:56:46,TRUE,"1002998874510888960","1003078001679110144","334404190","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","al_waysright",0,FALSE,FALSE,NA,NA
"182","RT @AJFriedenberger: U.S. Senate candidate @CoreyStewartVA was in Fairfax talking about taking the county back from MS-13. Other politician‚Ä¶",FALSE,0,NA,2018-06-03 00:43:34,FALSE,NA,"1003074677940604928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","roanoketimes",1,TRUE,FALSE,NA,NA
"183","@CoreyStewartVA Fucking amazing that 80 gallons of garbage stuffed into two 30-gallon Hefty Strongs‚Ñ¢ would somehow‚Ä¶ https://t.co/jWlZjaJ40b",FALSE,1,"CoreyStewartVA",2018-06-03 00:37:52,TRUE,"1003034705845989376","1003073246667866112","259045004","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tracesthings",0,FALSE,FALSE,NA,NA
"184","Fucking amazing that 80 gallons of garbage stuffed into two 30-gallon Hefty Strongs‚Ñ¢ would somehow declare themselv‚Ä¶ https://t.co/F947ZoBPmQ",FALSE,5,NA,2018-06-03 00:37:20,TRUE,NA,"1003073109669351424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tracesthings",0,FALSE,FALSE,NA,NA
"185","U.S. Senate candidate @CoreyStewartVA was in Fairfax talking about taking the county back from MS-13. Other politic‚Ä¶ https://t.co/d50dAvtxSU",FALSE,1,NA,2018-06-03 00:25:47,TRUE,NA,"1003070204824444928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AJFriedenberger",1,FALSE,FALSE,NA,NA
"186","@CoreyStewartVA Another old white person. Who would have guessed.",FALSE,1,"CoreyStewartVA",2018-06-03 00:24:48,FALSE,"1003034705845989376","1003069956446146560","259045004","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wake_N_Jakes",0,FALSE,FALSE,NA,NA
"187","@CoreyStewartVA Wow!

Rare sighting! A real life supporter!? https://t.co/RXg5UPGXqk",FALSE,0,"CoreyStewartVA",2018-06-03 00:23:45,FALSE,"1003034705845989376","1003069691231956993","259045004","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","speedbliss",0,FALSE,FALSE,NA,NA
"188","RT @cs0058sc: Ì†ΩÌ¥µÌ†ΩÌ¥¥VIRGINIA &amp; UTAH PATRIOTSÌ†ΩÌ¥µÌ†ΩÌ¥¥

Yesterday, Mike Kennedy upset Romney forcing a primary for the Senate seat. Pls help get the wo‚Ä¶",FALSE,0,NA,2018-06-02 23:51:09,FALSE,NA,"1003061488901345285",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlagofFreedom4",305,TRUE,FALSE,NA,NA
"189","RT @cs0058sc: Ì†ΩÌ¥µÌ†ΩÌ¥¥VIRGINIA &amp; UTAH PATRIOTSÌ†ΩÌ¥µÌ†ΩÌ¥¥

Yesterday, Mike Kennedy upset Romney forcing a primary for the Senate seat. Pls help get the wo‚Ä¶",FALSE,0,NA,2018-06-02 23:43:49,FALSE,NA,"1003059641876533248",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","fedagentmark",305,TRUE,FALSE,NA,NA
"190","RT @cs0058sc: Ì†ΩÌ¥µÌ†ΩÌ¥¥VIRGINIA &amp; UTAH PATRIOTSÌ†ΩÌ¥µÌ†ΩÌ¥¥

Yesterday, Mike Kennedy upset Romney forcing a primary for the Senate seat. Pls help get the wo‚Ä¶",FALSE,0,NA,2018-06-02 23:42:30,FALSE,NA,"1003059310610403328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexiaSinger3",305,TRUE,FALSE,NA,NA
"191","RT @cs0058sc: Ì†ΩÌ¥µÌ†ΩÌ¥¥VIRGINIA &amp; UTAH PATRIOTSÌ†ΩÌ¥µÌ†ΩÌ¥¥

Yesterday, Mike Kennedy upset Romney forcing a primary for the Senate seat. Pls help get the wo‚Ä¶",FALSE,0,NA,2018-06-02 23:38:30,FALSE,NA,"1003058304027975681",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RhondaHurley2",305,TRUE,FALSE,NA,NA
"192","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-02 23:36:51,FALSE,NA,"1003057889051803650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dlkvaoh2015",33,TRUE,FALSE,NA,NA
"193","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-02 23:33:30,FALSE,NA,"1003057044814024705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R98250729",33,TRUE,FALSE,NA,NA
"194","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-02 23:23:04,FALSE,NA,"1003054422002413569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sandy_inVA",33,TRUE,FALSE,NA,NA
"195","@CoreyStewartVA Funny how all these #MS13 supporters R attacking u happen 2b all #leftist #democRATS",FALSE,0,"CoreyStewartVA",2018-06-02 23:21:25,FALSE,"1003034705845989376","1003054006976110593","259045004","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jim_beau_mtb",0,FALSE,FALSE,NA,NA
"196","RT @JohnNukeMan: @CoreyStewartVA We‚Äôre with you, kick some Kaine ass!",FALSE,0,NA,2018-06-02 23:16:17,FALSE,NA,"1003052713347776512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jim_beau_mtb",2,TRUE,FALSE,NA,NA
"197","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-02 23:15:18,FALSE,NA,"1003052467565850625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jim_beau_mtb",33,TRUE,FALSE,NA,NA
"198","RT @CoreyStewartVA: Pictured below is a member of Antifa who attacked elderly people entering a Trump rally. He‚Äôs also the son of Tim Kaine‚Ä¶",FALSE,0,NA,2018-06-02 23:12:48,FALSE,NA,"1003051836654399490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jjflash1976",186,TRUE,FALSE,NA,NA
"199","@CoreyStewartVA Why was he awesome?  What is your plan to defeat MS-13?  If elected, what are your priorities?  How‚Ä¶ https://t.co/YqLgGWMXXp",FALSE,0,"CoreyStewartVA",2018-06-02 22:59:55,TRUE,"1003034705845989376","1003048596458131456","259045004","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LostInAhs",0,FALSE,FALSE,NA,NA
"200","RT @JohnNukeMan: @CoreyStewartVA We‚Äôre with you, kick some Kaine ass!",FALSE,0,NA,2018-06-02 22:58:06,FALSE,NA,"1003048139148988416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JohnNukeMan",2,TRUE,FALSE,NA,NA
"201","@CoreyStewartVA We‚Äôre with you, kick some Kaine ass!",FALSE,2,"CoreyStewartVA",2018-06-02 22:54:15,FALSE,"1003034705845989376","1003047167303540738","259045004","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JohnNukeMan",2,FALSE,FALSE,NA,NA
"202","RT @CoreyStewartVA: I met an awesome supporter at our Rally to Defeat MS-13 in Fairfax! A Caps fan too! Go Caps!!

#ALLCAPS

#VASen https:/‚Ä¶",FALSE,0,NA,2018-06-02 22:53:18,FALSE,NA,"1003046930379956225",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JohnNukeMan",33,TRUE,FALSE,NA,NA
