"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","I had a dream where @FiveThirtyEight did a county forecast for #VASEN and I woke up to check the computer and then… https://t.co/e1o9r4rKxY",FALSE,8,NA,2018-07-07 23:54:00,TRUE,NA,"1015745779087106048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChazNuttycombe",1,FALSE,FALSE,NA,NA
"2","@DaveBratVA7th you're a @HouseGOP @freedomcaucus member. Do you support  @Jim_Jordan after he was called out for co… https://t.co/0rQJ8GZAoS",FALSE,2,"DaveBratVA7th",2018-07-07 23:08:05,TRUE,NA,"1015734226887544832","2279098645","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MatHelman",1,FALSE,FALSE,NA,NA
"3","RT @HidayatRizvi: #Virginia Senate Race: Rep.@CoreyStewartVA is running ahead of Dem.@timkaine on #BorderWall &amp; on the issue of #SanctuaryC…",FALSE,0,NA,2018-07-07 22:21:58,FALSE,NA,"1015722620862521344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","crisshoog",4,TRUE,FALSE,NA,NA
"4","Founder Of The #WalkAway From Dems Movement Explains Why Their Party Has ‘No Future’ https://t.co/VwYxRihGjr @DNC… https://t.co/jf5ML0F0Rl",FALSE,0,NA,2018-07-07 21:29:36,TRUE,NA,"1015709441956745216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freegalt",1,FALSE,FALSE,NA,NA
"5","@timkaine But President Trump does not mock Tim Kaine, a small fish in a small pond. #irrevelvant #ViolentLeft… https://t.co/6wsJqEKuIP",FALSE,0,"timkaine",2018-07-07 20:35:32,TRUE,"1015661939647766533","1015695835047317505","172858784","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SackComedian",0,FALSE,FALSE,NA,NA
"6","@TB12forLife @timkaine Kaine does not write his own tweets. Kaine is a 60+ year old man. His tweets clearly written… https://t.co/vt1aZhdnt8",FALSE,0,"TB12forLife",2018-07-07 19:39:02,TRUE,"1015679693075505152","1015681615480152064","758800773853515776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SackComedian",0,FALSE,FALSE,NA,NA
"7","@VA_GOP Is this your guy? Is this the post Charlottesville platform you're going with? #VoteVA #VA10 #VaSen https://t.co/4tP27UlLJK",FALSE,1,"VA_GOP",2018-07-07 17:57:14,FALSE,NA,"1015655996398727168","18978469","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","letitiavc",0,FALSE,FALSE,NA,NA
"8","@coreystewartva How's this going to play in #VA10 ? #VoteVA #VASen #virginia #Vote https://t.co/4tP27UlLJK",FALSE,0,"CoreyStewartVA",2018-07-07 17:50:35,FALSE,NA,"1015654325434179587","259045004","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","letitiavc",0,FALSE,FALSE,NA,NA
"9","RT @dcaflight757: .@Scotttaylorva thinks voters aren’t stupid enough to vote for @CoreyStewartVA

 #VASen #VA02 https://t.co/K60ttzchmC",FALSE,0,NA,2018-07-07 16:21:04,FALSE,NA,"1015631795403018241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarlosV64910815",1,TRUE,FALSE,NA,NA
"10","@VVforDelegate @VAHouseDems Corey Stewart for #VASen",FALSE,0,"VVforDelegate",2018-07-07 16:19:36,FALSE,"1015590748299956224","1015631425834508289","825710350842679297","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yummy22543",0,FALSE,FALSE,NA,NA
"11",".@Scotttaylorva thinks voters aren’t stupid enough to vote for @CoreyStewartVA

 #VASen #VA02 https://t.co/K60ttzchmC",FALSE,1,NA,2018-07-07 16:13:26,FALSE,NA,"1015629873661075456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dcaflight757",1,FALSE,FALSE,NA,NA
"12","Miniature vases made of marble and brass von GermanVintage4You https://t.co/uCitl8DZW3 via @Etsy https://t.co/7HPr0YkLHZ",FALSE,0,NA,2018-07-07 14:45:15,FALSE,NA,"1015607684891136000",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","VINTAGE4MOMS",0,FALSE,FALSE,NA,NA
"13","RT @VINTAGE4MOMS: Two Vases Set Small Decorative Vases von GermanVintage4You auf Etsy https://t.co/F2csqngLqC via @Etsy https://t.co/3XsXXN…",FALSE,0,NA,2018-07-07 13:17:19,FALSE,NA,"1015585553264336897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ete_sans_fin",1,TRUE,FALSE,NA,NA
"14","Two Vases Set Small Decorative Vases von GermanVintage4You auf Etsy https://t.co/F2csqngLqC via @Etsy https://t.co/3XsXXNMFzx",FALSE,0,NA,2018-07-07 13:13:14,FALSE,NA,"1015584527891226624",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","VINTAGE4MOMS",1,FALSE,FALSE,NA,NA
"15",".@CoreyStewartVA did the right thing by exposing the left's use of AntiFa to harass Virginians. Here's how that hap… https://t.co/wQQNPEtON7",FALSE,0,NA,2018-07-07 10:16:42,TRUE,NA,"1015540100560715777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarrierTo",0,FALSE,FALSE,NA,NA
"16","Mid Century Brass and copper vases handmade von GermanVintage4You https://t.co/rvWcxrAUHt via @Etsy https://t.co/9GRh3b9TGY",FALSE,0,NA,2018-07-07 05:19:12,FALSE,NA,"1015465234155364352",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","VINTAGE4MOMS",0,FALSE,FALSE,NA,NA
"17","RT @HidayatRizvi: #Virginia Senate Race: Rep.@CoreyStewartVA is running ahead of Dem.@timkaine on #BorderWall &amp; on the issue of #SanctuaryC…",FALSE,0,NA,2018-07-07 02:59:58,FALSE,NA,"1015430193484161024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shimauma2",4,TRUE,FALSE,NA,NA
"18","RT @frankoanderson: The @CoreyStewartVA truck follows @BarbaraComstock ominously at the July 4th parade in Purcellville. She tries to dista…",FALSE,0,NA,2018-07-07 02:42:53,FALSE,NA,"1015425893563592704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MJA_DC_FFX",1,TRUE,FALSE,NA,NA
"19","RT @TakeEmDownRVA: In the wake of @CoreyStewartVA's nomination, @VA_GOP party leaders &amp; donors are fleeing like rats off a sinking ship. ht…",FALSE,0,NA,2018-07-07 02:24:25,FALSE,NA,"1015421245138063361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","youcnbmywingman",5,TRUE,FALSE,NA,NA
"20","#VA02 #VASen the old saying about neutrality at times of moral crisis https://t.co/9eI0JDFzy7",FALSE,0,NA,2018-07-07 02:13:55,FALSE,NA,"1015418605314469888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dsquared75",0,FALSE,FALSE,NA,NA
"21","RT @gardengirl625: #VAsen
Tim Kaine Speaks At Open Borders Rally, Attendees Call to Abolish ICE https://t.co/gqHRp1P5yg via @BigLeaguePol",FALSE,0,NA,2018-07-07 00:56:26,FALSE,NA,"1015399104711659522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BJCollins131",2,TRUE,FALSE,NA,NA
"22","RT @gardengirl625: #VAsen
Tim Kaine Speaks At Open Borders Rally, Attendees Call to Abolish ICE https://t.co/gqHRp1P5yg via @BigLeaguePol",FALSE,0,NA,2018-07-07 00:50:45,FALSE,NA,"1015397676676984833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarenDoe50",2,TRUE,FALSE,NA,NA
"23","#VAsen
Tim Kaine Speaks At Open Borders Rally, Attendees Call to Abolish ICE https://t.co/gqHRp1P5yg via @BigLeaguePol",FALSE,2,NA,2018-07-07 00:41:10,FALSE,NA,"1015395261873573890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gardengirl625",2,FALSE,FALSE,NA,NA
"24","RT @SuMoh7: RT! #Election2018 #Virginia #WinBlue

Support Sen. TIM KAINE #VAsen,&amp; @DemsWork4USA
������https://t.co/f49Oa2551o

#YesWeCan #KeepIt…",FALSE,0,NA,2018-07-06 23:58:11,FALSE,NA,"1015384444629184513",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","harmonyis1",124,TRUE,FALSE,NA,NA
"25","RT @SuMoh7: RT! #Election2018 #Virginia #WinBlue

Support Sen. TIM KAINE #VAsen,&amp; @DemsWork4USA
������https://t.co/f49Oa2551o

#YesWeCan #KeepIt…",FALSE,0,NA,2018-07-06 23:57:25,FALSE,NA,"1015384253926985730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EdDarrell",124,TRUE,FALSE,NA,NA
"26","RT @SuMoh7: RT! #Election2018 #Virginia #WinBlue

Support Sen. TIM KAINE #VAsen,&amp; @DemsWork4USA
������https://t.co/f49Oa2551o

#YesWeCan #KeepIt…",FALSE,0,NA,2018-07-06 23:50:09,FALSE,NA,"1015382423478075392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SuMoh7",124,TRUE,FALSE,NA,NA
"27","RT @HidayatRizvi: #Virginia Senate Race: Rep.@CoreyStewartVA is running ahead of Dem.@timkaine on #BorderWall &amp; on the issue of #SanctuaryC…",FALSE,0,NA,2018-07-06 23:07:34,FALSE,NA,"1015371705982730240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jessica39807667",4,TRUE,FALSE,NA,NA
"28","RT @HidayatRizvi: #Virginia Senate Race: Rep.@CoreyStewartVA is running ahead of Dem.@timkaine on #BorderWall &amp; on the issue of #SanctuaryC…",FALSE,0,NA,2018-07-06 23:02:49,FALSE,NA,"1015370511243673600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robin_ked",4,TRUE,FALSE,NA,NA
"29","#Virginia Senate Race: Rep.@CoreyStewartVA is running ahead of Dem.@timkaine on #BorderWall &amp; on the issue of… https://t.co/O4xu8zph33",FALSE,5,NA,2018-07-06 23:01:09,TRUE,NA,"1015370092110942208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HidayatRizvi",4,FALSE,FALSE,NA,NA
"30","RT @ChazNuttycombe: UPDATE on #VASEN prediction:

Tim Kaine [D] (I): 56.3%
Corey Stewart [R]: 38.2%
Matt Waters [L]: 5.6% https://t.co/FNMo…",FALSE,0,NA,2018-07-06 22:11:54,FALSE,NA,"1015357699767324672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheGoatBoy3",6,TRUE,FALSE,NA,NA
"31","@ColBannister @Cbvheartland2 @rocketrichardus @cannonballmike @LarrySchweikart @SenatorLankford 6/6
Lankford #OKSen… https://t.co/ExzVtfmRfD",FALSE,1,"davealvord164",2018-07-06 21:04:03,TRUE,"1015340507050971137","1015340622822215680","851426978066575360","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davealvord164",0,FALSE,FALSE,NA,NA
"32","@ColBannister @Cbvheartland2 @rocketrichardus @cannonballmike @LarrySchweikart @SenatorLankford 5/6
Lankford #OKSen… https://t.co/Bd75nih758",FALSE,0,"davealvord164",2018-07-06 21:03:35,TRUE,"1015338843539693569","1015340507050971137","851426978066575360","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davealvord164",0,FALSE,FALSE,NA,NA
"33","@vademocrats @BarbaraComstock @DaveBratVA7th @Scotttaylorva @CoreyStewartVA Do you kids have a platform yet besides… https://t.co/F28bncNmB2",FALSE,1,"vademocrats",2018-07-06 20:35:13,TRUE,"1015325062847713280","1015333368098148353","29363230","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SackComedian",0,FALSE,FALSE,NA,NA
"34","@timkaine ‘Stupid trade war’. Virginia, this petulant child is your US Senator. #vasen #ViolentLeft #vadems https://t.co/bEXXrH8Qbu",FALSE,0,"timkaine",2018-07-06 20:28:12,FALSE,"1015227602657775617","1015331601117515781","172858784","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SackComedian",0,FALSE,FALSE,NA,NA
"35","@IlIlIlIlIl7 @peanut_brigade @vademocrats @Scotttaylorva @CoreyStewartVA Like @vademocrats stirring up 1861. ������������������������������… https://t.co/e6Ea87e1PQ",FALSE,0,"IlIlIlIlIl7",2018-07-06 18:48:05,TRUE,"1015305179451838464","1015306405690200065","707660276984909824","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SackComedian",0,FALSE,FALSE,NA,NA
"36","RT @frankoanderson: Yesterday, local Democrats around the region came out to support @timkaine, @GerryConnolly and @JenniferWexton. Thank y…",FALSE,0,NA,2018-07-06 18:27:37,FALSE,NA,"1015301254619320320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ken_in_VA",7,TRUE,FALSE,NA,NA
"37","RT @Croatansound: #VA05 #VA06 #VA09 #VA10 #Virginia #VAsen #VApolitics Now Besides #OpenBorders the #Dems want you to pay for everyone else…",FALSE,0,NA,2018-07-06 18:10:43,FALSE,NA,"1015297004149329921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Croatansound",2,TRUE,FALSE,NA,NA
"38","The @CoreyStewartVA truck follows @BarbaraComstock ominously at the July 4th parade in Purcellville. She tries to d… https://t.co/qfGoVSuQHL",FALSE,5,NA,2018-07-06 16:55:03,TRUE,NA,"1015277962336374785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frankoanderson",1,FALSE,FALSE,NA,NA
"39","on tap at the moment:
commonwealth big papi 
troegs nimble giant 
rocket frog angry angry alice 
stone //fear.movie… https://t.co/rvlyav7GLq",FALSE,1,NA,2018-07-06 16:43:36,TRUE,NA,"1015275080014880768",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","galaxyhut",0,FALSE,FALSE,NA,NA
"40","@RyanSawyersVA @CoreyStewartVA @krystalball That's because he IS happy about it. Thanks for promoting Corey Stewart, Ryan! #VASen",FALSE,1,"RyanSawyersVA",2018-07-06 16:42:29,FALSE,"1015263277482471424","1015274799004672000","4449964589","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRickCanton",0,FALSE,FALSE,NA,NA
"41","Here's what to keep your eye on for the second half. https://t.co/97NYeyMZXx https://t.co/Uawgd5q7Zj",FALSE,0,NA,2018-07-06 16:28:08,FALSE,NA,"1015271185423138822",NA,"<a href=""http://www.city-blast.com"" rel=""nofollow"">City-Blast.com</a>","Miriamvasen",0,FALSE,FALSE,NA,NA
"42","RT @vabeachdems: “Abraham Lincoln would be rolling over in his grave if he knew that’s what the Republican Party has come to”
It’s a shame…",FALSE,0,NA,2018-07-06 15:41:54,FALSE,NA,"1015259553590493185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Playfulimp",8,TRUE,FALSE,NA,NA
"43","RT @vabeachdems: “Abraham Lincoln would be rolling over in his grave if he knew that’s what the Republican Party has come to”
It’s a shame…",FALSE,0,NA,2018-07-06 15:41:21,FALSE,NA,"1015259414272626688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VBVAmom",8,TRUE,FALSE,NA,NA
"44","RT @JTHVerhovek: The NRSC is declining to comment on Corey Stewart's victory in the #VASen GOP primary

Earlier tonight his general electio…",FALSE,0,NA,2018-07-06 15:08:03,FALSE,NA,"1015251034564784128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kstreet111",238,TRUE,FALSE,NA,NA
"45","Amazing ⬇️

Fredericks at 9:50 mark: If @CoreyStewartVA asks you to campaign with him, would you do it?

Wittman: “… https://t.co/rcho2rImHm",FALSE,1,NA,2018-07-06 14:54:39,TRUE,NA,"1015247663380488192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IanSams",0,FALSE,FALSE,NA,NA
"46","Tfw when @jfradioshow starts regurgitating manufactured  ”controversy” from @CNN regarding the #VASen race. Wonder… https://t.co/Eox2hpL5aY",FALSE,0,NA,2018-07-06 14:53:21,TRUE,NA,"1015247333754318848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedVirginian",0,FALSE,FALSE,NA,NA
"47","So, are we getting an answer on #AbolishICE? #vasen #va06 #va09 https://t.co/vrj652H107",FALSE,2,NA,2018-07-06 14:39:32,FALSE,NA,"1015243855204151296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GarrenShipley",0,FALSE,FALSE,NA,NA
"48","RT @GarrenShipley: Well, **somebody** didn't see the jobs report this morning... #vasen https://t.co/801lfOJs0G",FALSE,0,NA,2018-07-06 14:02:14,FALSE,NA,"1015234470469914624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CateMac5cent",1,TRUE,FALSE,NA,NA
"49","Well, **somebody** didn't see the jobs report this morning... #vasen https://t.co/801lfOJs0G",FALSE,3,NA,2018-07-06 13:49:11,FALSE,NA,"1015231184459255808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GarrenShipley",1,FALSE,FALSE,NA,NA
"50","RT @frankoanderson: Yesterday, local Democrats around the region came out to support @timkaine, @GerryConnolly and @JenniferWexton. Thank y…",FALSE,0,NA,2018-07-06 13:41:07,FALSE,NA,"1015229157071114242",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","former_gop",7,TRUE,FALSE,NA,NA
"51","A correct take on #VASen from a down-ballot incumbent who could be in danger because of the GOP's man at the top of… https://t.co/dItjbsByRm",FALSE,5,NA,2018-07-06 12:33:48,TRUE,NA,"1015212213714513921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","geoffreyvs",1,FALSE,FALSE,NA,NA
"52","I like how no one wants to be pictured with @coreystewartva

#wompwomp
#OneLonelyBigot

RT @CoreyStewartVA: At the… https://t.co/Cu5as5K6b3",FALSE,0,NA,2018-07-06 11:47:25,TRUE,NA,"1015200540781883392",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","RustySconce",0,FALSE,FALSE,NA,NA
"53","GOP has already thrown in the towel re: #VAsen, is content leaving Crooked Hillary's running mate in Virginia's sen… https://t.co/PMJPFrHMVI",FALSE,0,NA,2018-07-06 11:30:48,TRUE,NA,"1015196360080084995",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JENin140",0,FALSE,FALSE,NA,NA
"54","RT @Croatansound: #VA05 #VA06 #VA09 #VA10 #Virginia #VAsen #VApolitics Now Besides #OpenBorders the #Dems want you to pay for everyone else…",FALSE,0,NA,2018-07-06 11:23:15,FALSE,NA,"1015194461847121920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WontMarch4Soros",2,TRUE,FALSE,NA,NA
"55","#VA05 #VA06 #VA09 #VA10 #Virginia #VAsen #VApolitics Now Besides #OpenBorders the #Dems want you to pay for everyon… https://t.co/UQ7GhjreTP",FALSE,1,NA,2018-07-06 09:23:12,TRUE,NA,"1015164250401247232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Croatansound",2,FALSE,FALSE,NA,NA
"56","RT @Croatansound: Obama Paid Iran Much More Than Trump Wants for the Wall: #BuildTheWall #SecureTheBorders #VAsen #Virginia #VApol #MT #MTs…",FALSE,0,NA,2018-07-06 09:05:03,FALSE,NA,"1015159683261186048",NA,"<a href=""http://stopmadness.com/"" rel=""nofollow"">StopMadness2</a>","ImmoralReport",1,TRUE,FALSE,NA,NA
"57","Obama Paid Iran Much More Than Trump Wants for the Wall: #BuildTheWall #SecureTheBorders #VAsen #Virginia #VApol… https://t.co/cYkWOAJYlN",FALSE,1,NA,2018-07-06 09:03:52,TRUE,NA,"1015159384798846977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Croatansound",1,FALSE,FALSE,NA,NA
"58","RT @Croatansound: President Trump Speech at MASSIVE Rally in Great Falls, Montana: The Democrats want #OpenBorders and the @GOP wants #Secu…",FALSE,0,NA,2018-07-06 08:19:06,FALSE,NA,"1015148116440436736",NA,"<a href=""http://philammann.com"" rel=""nofollow"">FlaPol </a>","PhilAmmann",1,TRUE,FALSE,NA,NA
"59","President Trump Speech at MASSIVE Rally in Great Falls, Montana: The Democrats want #OpenBorders and the @GOP wants… https://t.co/FbsoTwOzLs",FALSE,1,NA,2018-07-06 08:05:25,TRUE,NA,"1015144674254884865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Croatansound",1,FALSE,FALSE,NA,NA
"60","RT @IanSams: Brat, Comstock, Taylor ""are staying away from Stewart"" - they ""were looking at tough reelection campaigns even before Stewart…",FALSE,0,NA,2018-07-06 04:05:18,FALSE,NA,"1015084247852507137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_gruber",5,TRUE,FALSE,NA,NA
"61","RT @Croatansound: Judge tosses suit alleging Trump campaign conspired with Russians in hack: report: #MuellerWitchHunt #TheRussiaHoax #VAse…",FALSE,0,NA,2018-07-06 04:04:12,FALSE,NA,"1015083970776555520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CheyenneCharlie",2,TRUE,FALSE,NA,NA
"62","RT @IanSams: Brat, Comstock, Taylor ""are staying away from Stewart"" - they ""were looking at tough reelection campaigns even before Stewart…",FALSE,0,NA,2018-07-06 03:06:41,FALSE,NA,"1015069495369568257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samy45",5,TRUE,FALSE,NA,NA
"63","RT @frankoanderson: Yesterday, local Democrats around the region came out to support @timkaine, @GerryConnolly and @JenniferWexton. Thank y…",FALSE,0,NA,2018-07-06 02:58:43,FALSE,NA,"1015067492690087936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zachpruckowski",7,TRUE,FALSE,NA,NA
"64","RT @CoreyStewartVA: Huge support at the Purcellville parade!

#VASen #MAGA https://t.co/qCMzi4wSd0",FALSE,0,NA,2018-07-06 02:54:05,FALSE,NA,"1015066325260095488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhilipScranage",45,TRUE,FALSE,NA,NA
"65","RT @IanSams: Brat, Comstock, Taylor ""are staying away from Stewart"" - they ""were looking at tough reelection campaigns even before Stewart…",FALSE,0,NA,2018-07-06 02:46:23,FALSE,NA,"1015064386040401922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arch_Raider",5,TRUE,FALSE,NA,NA
"66","Brat, Comstock, Taylor ""are staying away from Stewart"" - they ""were looking at tough reelection campaigns even befo… https://t.co/aWIfFhgfwF",FALSE,5,NA,2018-07-06 02:44:44,TRUE,NA,"1015063973543186434",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IanSams",5,FALSE,FALSE,NA,NA
"67","RT @frankoanderson: Yesterday, local Democrats around the region came out to support @timkaine, @GerryConnolly and @JenniferWexton. Thank y…",FALSE,0,NA,2018-07-06 02:07:12,FALSE,NA,"1015054525189754887",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dmrostant",7,TRUE,FALSE,NA,NA
"68","Stewart will lose this Senate race by no less than 13 points. He will almost certainly lose it by 15-20 points. It'… https://t.co/Rfm7hIawkv",FALSE,0,NA,2018-07-06 01:55:00,TRUE,NA,"1015051455126859778",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RichKelsey",0,FALSE,FALSE,NA,NA
"69","RT @frankoanderson: Yesterday, local Democrats around the region came out to support @timkaine, @GerryConnolly and @JenniferWexton. Thank y…",FALSE,0,NA,2018-07-06 00:39:19,FALSE,NA,"1015032410076049408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FairfaxDems",7,TRUE,FALSE,NA,NA
"70","RT @frankoanderson: Yesterday, local Democrats around the region came out to support @timkaine, @GerryConnolly and @JenniferWexton. Thank y…",FALSE,0,NA,2018-07-06 00:35:39,FALSE,NA,"1015031485747859456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dan_Lagana",7,TRUE,FALSE,NA,NA
"71","RT @CoreyStewartVA: At the Dale City Parade celebrating Independence Day

 #VaSen #MAGA #Virginia #July4th https://t.co/pxnJVQ1XlG",FALSE,0,NA,2018-07-06 00:27:51,FALSE,NA,"1015029523614785537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilliamDaleDan1",63,TRUE,FALSE,NA,NA
"72","RT @CoreyStewartVA: Huge support at the Purcellville parade!

#VASen #MAGA https://t.co/qCMzi4wSd0",FALSE,0,NA,2018-07-06 00:27:13,FALSE,NA,"1015029366198358017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilliamDaleDan1",45,TRUE,FALSE,NA,NA
"73","Yesterday, local Democrats around the region came out to support @timkaine, @GerryConnolly and @JenniferWexton. Tha… https://t.co/DmNvCsyCk7",FALSE,21,NA,2018-07-06 00:06:30,TRUE,NA,"1015024150518292480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frankoanderson",7,FALSE,FALSE,NA,NA
"74","RT @ChazNuttycombe: UPDATE on #VASEN prediction:

Tim Kaine [D] (I): 56.3%
Corey Stewart [R]: 38.2%
Matt Waters [L]: 5.6% https://t.co/FNMo…",FALSE,0,NA,2018-07-05 23:58:40,FALSE,NA,"1015022178771914752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChazNuttycombe",6,TRUE,FALSE,NA,NA
"75","Stewart will lose this Senate race by no less than 13 points. He will almost certainly lose it by 15-20 points. It'… https://t.co/7NeHzRXxMz",FALSE,0,NA,2018-07-05 23:05:00,TRUE,NA,"1015008673935118342",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RichKelsey",0,FALSE,FALSE,NA,NA
"76","@nypost The #ViolentLeft is getting out of control. Carrying a firearm may be a good American’s only protection.… https://t.co/tQSwQRmX90",FALSE,0,"nypost",2018-07-05 20:53:37,TRUE,"1014973722699206656","1014975611679408128","17469289","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SackComedian",0,FALSE,FALSE,NA,NA
"77","@VA_GOP Was Tim Kaine’s #antifa son involved? #ViolentLeft #vadems #fascists #VaSen",FALSE,0,"VA_GOP",2018-07-05 20:43:03,FALSE,"1014915736605782017","1014972951807053828","18978469","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SackComedian",0,FALSE,FALSE,NA,NA
